index,brand,description,price,colour,shop,product_id,type,price_pack
12519,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20295,camisa,23.98
12278,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20296,camisa,23.98
15877,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20297,camisa,23.98
15330,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20298,camisa,23.98
12754,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20299,camisa,23.98
15283,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20300,camisa,23.98
10537,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20301,camisa,23.98
10689,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20302,camisa,23.98
22306,Urban GoCo,Blusa de Gasa con Escote en V Mangas Largas y el Dobladillo en el Hombro para Mujeres,23.98,azul,amazon,20303,camisa,23.98
10302,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20304,camisa,23.98
16392,Urban GoCo,Blusa de Gasa con Escote en V Mangas Largas y el Dobladillo en el Hombro para Mujeres,23.98,rosa,amazon,20305,camisa,23.98
12802,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20306,camisa,23.98
16024,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20307,camisa,23.98
12467,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20308,camisa,23.98
16230,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20309,camisa,23.98
21152,Urban GoCo,Mujer Camisas Manga 3/4 Boho Blusa Bordado T-Shirt Tops,23.98,turquesa,amazon,20310,camisa,23.98
13096,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20311,camisa,23.98
10980,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20312,camisa,23.98
15238,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20313,camisa,23.98
16012,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20314,camisa,23.98
15476,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20315,camisa,23.98
11029,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20316,camisa,23.98
20354,Urban GoCo,Mujer Camisas Manga 3/4 Boho Blusa Bordado T-Shirt Tops,23.98,verde,amazon,20317,camisa,23.98
20352,Urban GoCo,Mujer Camisas Manga 3/4 Boho Blusa Bordado T-Shirt Tops,23.98,verde,amazon,20318,camisa,23.98
12361,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20319,camisa,23.98
12999,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20320,camisa,23.98
12898,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20321,camisa,23.98
10441,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20322,camisa,23.98
10504,Urban GoCo,Blusa de Gasa con Escote en V Mangas Largas y el Dobladillo en el Hombro para Mujeres,23.98,negro,amazon,20323,camisa,23.98
15625,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20324,camisa,23.98
10836,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20325,camisa,23.98
10931,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20326,camisa,23.98
23282,Urban GoCo,Mujer Camisas Manga 3/4 Boho Blusa Bordado T-Shirt Tops,23.98,morado,amazon,20327,camisa,23.98
13246,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20328,camisa,23.98
11446,Urban GoCo,Mujer Camisas Manga 3/4 Boho Blusa Bordado T-Shirt Tops,23.98,gris,amazon,20329,camisa,23.98
15775,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20330,camisa,23.98
15380,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20331,camisa,23.98
12317,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20332,camisa,23.98
10588,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20333,camisa,23.98
13046,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20334,camisa,23.98
15724,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20335,camisa,23.98
12617,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20336,camisa,23.98
11222,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20337,camisa,23.98
15674,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20338,camisa,23.98
13195,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20339,camisa,23.98
16075,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20340,camisa,23.98
15975,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20341,camisa,23.98
12948,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20342,camisa,23.98
10580,Urban GoCo,Mujer Camisas Manga 3/4 Boho Blusa Bordado T-Shirt Tops,23.98,negro,amazon,20343,camisa,23.98
10788,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20344,camisa,23.98
10887,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20345,camisa,23.98
12420,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20346,camisa,23.98
10386,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20347,camisa,23.98
23257,Urban GoCo,Blusa de Gasa con Escote en V Mangas Largas y el Dobladillo en el Hombro para Mujeres,23.98,morado,amazon,20348,camisa,23.98
13146,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20349,camisa,23.98
16178,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20350,camisa,23.98
15574,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20351,camisa,23.98
12443,Urban GoCo,Blusa de Gasa con Escote en V Mangas Largas y el Dobladillo en el Hombro para Mujeres,23.98,blanco,amazon,20352,camisa,23.98
15928,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20353,camisa,23.98
10738,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20354,camisa,23.98
17946,Urban GoCo,Camisas Clásica de Mangas Largas y de Tartan con Botones Abajo para Mujeres,24.86,naranja,amazon,20355,camisa,24.86
15524,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20356,camisa,23.98
22356,Urban GoCo,Mujer Camisas Manga 3/4 Boho Blusa Bordado T-Shirt Tops,23.98,azul,amazon,20357,camisa,23.98
15405,Urban GoCo,Mujer Camisas Manga 3/4 Boho Blusa Bordado T-Shirt Tops,23.98,rojo,amazon,20358,camisa,23.98
12568,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20359,camisa,23.98
20306,Urban GoCo,Blusa de Gasa con Escote en V Mangas Largas y el Dobladillo en el Hombro para Mujeres,23.98,verde,amazon,20360,camisa,23.98
12668,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20361,camisa,23.98
12851,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,blanco,amazon,20362,camisa,23.98
16127,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20363,camisa,23.98
15825,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20364,camisa,23.98
15429,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,rojo,amazon,20365,camisa,23.98
11175,Urban GoCo,Mujer Casual Blusa Manga Larga Draped Camisa Camiseta con Cuello Redondo Básico Tops,23.98,negro,amazon,20366,camisa,23.98
7409,Urban Revivo,Vestido midi a cuadros vichy naranja oscuro con mangas abullonadas de Urban Revivo,41.5,naranja,asos,20367,vestido,41.5
6077,Urban Revivo,"Vestido midi gris claro estilo sudadera con capucha, cordón ajustable y lateral fruncido de Urban Revivo",30.0,gris,asos,20368,vestido,30.0
7480,Urban Revivo,Vestido corto blanco hueso con falda plisada y cremallera en la parte delantera de Urban Revivo,44.5,beis,asos,20369,falda,44.5
2751,Urban Revivo,Camiseta naranja de Urban Revivo,10.49,naranja,asos,20370,camiseta,10.49
2666,Urban Revivo,Chaleco gris de punto Revivo de Urban,13.29,gris,asos,20371,chaleco,13.29
8106,Urban Revivo,Vestido midi amarillo con corpiño fruncido de Urban Revivo,37.0,amarillo,asos,20372,vestido,37.0
7478,Urban Revivo,Vestido veraniego corto blanco de tirantes de Urban Revivo,20.0,blanco,asos,20373,vestido,20.0
7434,Urban Revivo,Vestido corto negro a rayas ajustado de Urban Revivo,16.0,beis,asos,20374,vestido,16.0
9097,Urban Revivo,Vestido vaquero corto azul con detalle de aberturas de Urban Revivo,36.84,azul,asos,20375,vestido,36.84
7433,Urban Revivo,Vestido camisero negro de sastre de Urban Revivo,19.0,negro,asos,20376,vestido,19.0
5936,Urban Revivo,Vestido vaquero corto marrón de Urban Revivo,61.5,marron,asos,20377,vestido,61.5
220,Urban Revivo,Top verde armada de manga larga con cuello ancho de Urban Revivo,15.5,verde,asos,20378,top,15.5
2496,Urban Revivo,Top verde estampado con cuello tipo polo de Urban Revivo,22.5,verde,asos,20379,top,22.5
7411,Urban Revivo,Vestido de sastre corto negro de corte recto de Urban Revivo,33.5,negro,asos,20380,vestido,33.5
7452,Urban Revivo,Vestido corto rosa de punto de Urban Revivo,34.5,rosa,asos,20381,vestido,34.5
4398,Urban Revivo,Vestido corto color crudo utilitario sin mangas de Urban Revivo,30.0,beis,asos,20382,vestido,30.0
4399,Urban Revivo,Vestido corto caqui oscuro utilitario sin mangas de Urban Revivo,34.5,beis,asos,20383,vestido,34.5
2995,Urban Revivo,Chaleco verde y gris a rayas con cuello de pico de punto de Urban Revivo,44.5,multicolor,asos,20384,chaleco,44.5
7448,Urban Revivo,Vestido midi verde claro escalonado con diseño estampado y mangas abullonadas de Urban Revivo,49.5,verde,asos,20385,vestido,49.5
4348,Urban Revivo,Vestido midi negro a rayas con abertura lateral de punto de Urban Revivo,21.0,negro,asos,20386,vestido,21.0
1379,Urban Revivo,Camiseta rosa claro de Urban Revivo,9.5,rosa,asos,20387,camiseta,9.5
1378,Urban Revivo,Top verde de tirantes de Urban Revivo,9.5,verde,asos,20388,top,9.5
9025,Urban Revivo,Vestido midi negro con cremallera en la parte delantera de Urban Revivo,30.0,negro,asos,20389,vestido,30.0
4349,Urban Revivo,Vestido vaquero midi cargo gris carbón de Urban Revivo,51.5,gris,asos,20390,vestido,51.5
1376,Urban Revivo,Camiseta blanca sin mangas de Urban Revivo,9.5,blanco,asos,20391,camiseta,9.5
6806,Urban Revivo,Vestido midi negro amplio con estampado floral de Urban Revivo,37.5,negro,asos,20392,vestido,37.5
4402,Urban Revivo,Vestido corto negro de tirantes y corte evasé de Urban Revivo,24.0,negro,asos,20393,vestido,24.0
6805,Urban Revivo,Vestido camisero corto verde a rayas con parte delantera fruncida de Urban Revivo,14.0,verde,asos,20394,vestido,14.0
6763,Urban Revivo,Vestido corto negro con mangas amplias y detalle de aberturas de Urban Revivo,41.5,negro,asos,20395,vestido,41.5
5172,Urban Revivo,Vestido corto rosa claro con detalle en la cintura de Urban Revivo,28.5,rosa,asos,20396,vestido,28.5
7451,Urban Revivo,Vestido midi naranja albaricoque con detalle retorcido en la parte delantera de Urban Revivo,29.0,naranja,asos,20397,vestido,29.0
6774,Urban Revivo,Vestido midi gris estilo polo de Urban Revivo,31.0,gris,asos,20398,vestido,31.0
6784,Urban Revivo,Vestido midi negro con detalle retorcido en la parte delantera de Urban Revivo,22.0,negro,asos,20399,vestido,22.0
7450,Urban Revivo,Vestido corto a cuadros vichy blancos y negros con mangas voluminosas y aberturas de Urban Revivo,18.0,beis,asos,20400,vestido,18.0
1377,Urban Revivo,Top negro de tirantes de Urban Revivo,9.5,negro,asos,20401,top,9.5
9028,Urban Revivo,Vestido midi azul con abertura en forma de corazón de Urban Revivo,26.79,azul,asos,20402,vestido,26.79
2487,Urban Revivo,Top rosa estampado de punto de Urban Revivo (parte de un conjunto),24.5,rosa,asos,20403,top,24.5
2483,Urban Revivo,Camiseta blanca holgada con diseño a capas de Urban Revivo,24.0,blanco,asos,20404,camiseta,24.0
221,Urban Revivo,Top negro de manga larga con muesca en el cuello de Urban Revivo,14.5,negro,asos,20405,top,14.5
6905,Urban Revivo,Vestido corto verde estilo camiseta a cuadros con detalle estilo corpiño de Urban Revivo,14.5,verde,asos,20406,vestido,14.5
9335,Urban Revivo,Vestido skater corto rojo de Urban Revivo,40.14,rojo,asos,20407,vestido,40.14
7436,Urban Revivo,Vestido lencero midi de tirantes con estampado abstracto de Urban Revivo,20.0,multicolor,asos,20408,vestido,20.0
7437,Urban Revivo,Vestido corto negro sin mangas con solapas de Urban Revivo,34.0,negro,asos,20409,vestido,34.0
8017,Urban Revivo,Vestido midi blanco con detalle de solapas de Urban Revivo,25.5,blanco,asos,20410,vestido,25.5
8916,Urban Revivo,Vestido midi negro asimétrico con abertura en el hombro de Urban Revivo,45.09,negro,asos,20411,vestido,45.09
10059,Urban Revivo,Vestido midi rosa pálido con detalle fruncido y mangas abullonadas de Urban Revivo,30.0,rosa,asos,20412,vestido,30.0
7410,Urban Revivo,Vestido corto azul con falda de corte amplio y capa de punto de Urban Revivo,51.5,azul,asos,20413,falda,51.5
9072,Urban Revivo,Vestido midi rojo con estampado floral y tirantes anudados de Urban Revivo,27.0,verde,asos,20414,vestido,27.0
368,Urban Revivo,Chaleco verde a rayas con cuello de pico de punto de Urban Revivo,44.5,verde,asos,20415,chaleco,44.5
9068,Urban Revivo,Vestido midi azul de punto de ochos de Urban Revivo,33.75,azul,asos,20416,vestido,33.75
9057,Urban Revivo,Vestido corto rosa con mangas abullonadas de Urban Revivo,23.59,rosa,asos,20417,vestido,23.59
9805,Urban Revivo,Vestido corto marrón ceñido de tirantes de Urban Revivo,16.0,marron,asos,20418,vestido,16.0
9051,Urban Revivo,Vestido vaquero corto amarillo con estampado floral de Urban Revivo,16.0,amarillo,asos,20419,vestido,16.0
7988,Urban Revivo,Vestido corto marrón con cintura ceñida de Urban Revivo,35.5,marron,asos,20420,vestido,35.5
2584,Urban Revivo,Camiseta rosa con lazo delantero de Urban Revivo,10.49,rosa,asos,20421,camiseta,10.49
7987,Urban Revivo,Vestido midi amarillo con parte delantera fruncida de Urban Revivo,18.5,amarillo,asos,20422,vestido,18.5
7986,Urban Revivo,Vestido corto verde con estampado floral de Urban Revivo,21.0,verde,asos,20423,vestido,21.0
9031,Urban Revivo,Vestido corto azul cruzado con estampado floral de Urban Revivo,13.99,azul,asos,20424,vestido,13.99
5286,Urban Revivo,Vestido midi negro con escote cuadrado de corte recto de Urban Revivo,47.5,negro,asos,20425,vestido,47.5
4454,Urban Revivo,Vestido corto gris claro de tirantes con lateral fruncido de Urban Revivo,15.0,gris,asos,20426,vestido,15.0
4438,Urban Revivo,Vestido midi beis asimétrico y fruncido de Urban Revivo,32.5,beis,asos,20427,vestido,32.5
7435,Urban Revivo,Vestido corto entallado con estampado floral a tono y aberturas en la falda de Urban Revivo,24.0,blanco,asos,20428,falda,24.0
6757,Urban Revivo,Vestido midi marrón con detalle retorcido en la parte delantera de Urban Revivo,31.0,marron,asos,20429,vestido,31.0
8564,Urban Revivo,Vestido midi a rayas blancas y negras de Urban Revivo,17.5,multicolor,asos,20430,vestido,17.5
8276,Urban Revivo,Vestido corto azul de tirantes con cuello asimétrico de Urban Revivo,20.0,azul,asos,20431,vestido,20.0
3848,Urban Revivo,Vestido midi verde acampanado de Urban Revivo,20.5,verde,asos,20432,vestido,20.5
8174,Urban Revivo,Vestido corto verde de tirantes de Urban Revivo,27.0,verde,asos,20433,vestido,27.0
5515,Urban Revivo,Vestido camisero corto verde de manga larga con detalle abotonado y cuello de Urban Revivo,44.0,verde,asos,20434,vestido,44.0
3736,Urban Revivo,Vestido midi negro con mangas abullonadas y escote cuadrado de Urban Revivo,24.0,negro,asos,20435,vestido,24.0
8627,Urban Revivo,Vestido corto rosa de manga corta con estampado floral de Urban Revivo,36.0,multicolor,asos,20436,vestido,36.0
8739,Urban Revivo,Vestido midi verde con estampado floral y sobrefalda en el bajo de Urban Revivo,49.5,verde,asos,20437,falda,49.5
8701,Urban Revivo,Vestido corto amplio con estampado floral de Urban Revivo,47.0,multicolor,asos,20438,vestido,47.0
8628,Urban Revivo,Vestido corto blanco de punto de Urban Revivo,38.5,blanco,asos,20439,vestido,38.5
