brand,description,price,colour,shop,product_id
United Colors of Benetton,Camisa para Mujer,29.95,amarillo,amazon,13869
United Colors of Benetton,Camisa para Mujer,49.95,rojo,amazon,13870
United Colors of Benetton,Camiseta para Mujer,19.86,amarillo,amazon,13871
United Colors of Benetton,Camiseta para Mujer,29.95,marron,amazon,13872
United Colors of Benetton,Camisa de Polo para Mujer,23.09,turquesa,amazon,13873
United Colors of Benetton,Su ter para Mujer,38.45,azul,amazon,13874
United Colors of Benetton,Camicia Camisa para Mujer,29.95,marron,amazon,13875
United Colors of Benetton,Blusa para Mujer,46.39,marron,amazon,13876
United Colors of Benetton,Blusa para Mujer,53.04,marron,amazon,13877
United Colors of Benetton,Camisa para Mujer,29.95,naranja,amazon,13878
United Colors of Benetton,Camiseta para Mujer,22.95,negro,amazon,13879
United Colors of Benetton,T-Shirt M/L Camiseta de Tirantes para Mujer,26.61,gris,amazon,13880
United Colors of Benetton,Su ter para Mujer,32.22,amarillo,amazon,13881
United Colors of Benetton,Camiseta De Manga Larga para Mujer,19.95,beis,amazon,13882
United Colors of Benetton,Camiseta De Manga Larga para Mujer,18.62,morado,amazon,13883
United Colors of Benetton,United Colors of Benetton Women's T-Shirt,19.95,gris,amazon,13884
United Colors of Benetton,Jersey DE Manga Larga para Mujer,31.68,marron,amazon,13885
United Colors of Benetton,Camiseta para Mujer,14.28,morado,amazon,13886
United Colors of Benetton,Camisa de Polo para Mujer,39.95,turquesa,amazon,13887
United Colors of Benetton,Camiseta para Mujer,19.95,naranja,amazon,13888
United Colors of Benetton,Camiseta para Mujer,11.84,amarillo,amazon,13889
United Colors of Benetton,Camisa para Mujer,19.75,amarillo,amazon,13890
United Colors of Benetton,Camisa para Mujer,49.95,verde,amazon,13891
United Colors of Benetton,Camiseta para Mujer,22.95,gris,amazon,13892
United Colors of Benetton,Camisa para Mujer,35.95,morado,amazon,13893
United Colors of Benetton,Camiseta para Mujer,12.92,turquesa,amazon,13894
United Colors of Benetton,Jersey DE Manga Larga con Bufanda EN V para Mujer,39.95,rosa,amazon,13895
United Colors of Benetton,Camiseta para Mujer,17.95,naranja,amazon,13896
United Colors of Benetton,Camiseta para Mujer,19.95,verde,amazon,13897
United Colors of Benetton,Camiseta para Mujer,22.95,negro,amazon,13898
United Colors of Benetton,Jersey Coreano DE Manga Larga para Mujer,49.95,naranja,amazon,13899
United Colors of Benetton,Blusa para Mujer,41.73,naranja,amazon,13900
United Colors of Benetton,Camisa de Polo para Mujer,45.95,turquesa,amazon,13901
United Colors of Benetton,Camiseta para Mujer,17.95,morado,amazon,13902
United Colors of Benetton,Camiseta para Mujer,19.95,naranja,amazon,13903
United Colors of Benetton,Camiseta para Mujer,23.12,verde,amazon,13904
United Colors of Benetton,Camiseta para Mujer,15.92,naranja,amazon,13905
United Colors of Benetton,Blusa para Mujer,68.28,naranja,amazon,13906
United Colors of Benetton,Camisa para Mujer,59.95,naranja,amazon,13907
United Colors of Benetton,Camisa para Mujer,59.95,amarillo,amazon,13908
United Colors of Benetton,Camiseta para Mujer,19.95,turquesa,amazon,13909
United Colors of Benetton,Camiseta para Mujer,22.95,rosa,amazon,13910
United Colors of Benetton,Camicia Camisa para Mujer,29.95,beis,amazon,13911
United Colors of Benetton,Camiseta para Mujer,29.71,naranja,amazon,13912
United Colors of Benetton,Camiseta para Mujer,19.95,naranja,amazon,13913
United Colors of Benetton,Camiseta para Mujer,17.95,morado,amazon,13914
United Colors of Benetton,Camiseta para Mujer,22.95,amarillo,amazon,13915
United Colors of Benetton,Camiseta para Mujer,19.95,beis,amazon,13916
United Colors of Benetton,Camiseta para Mujer,29.32,verde,amazon,13917
United Colors of Benetton,Camiseta para Mujer,49.95,gris,amazon,13918
United Colors of Benetton,Camisa para Mujer,35.95,amarillo,amazon,13919
United Colors of Benetton,Camisa para Mujer,49.95,gris,amazon,13920
United Colors of Benetton,Camiseta para Mujer,17.95,naranja,amazon,13921
United Colors of Benetton,Camiseta para Mujer,19.95,turquesa,amazon,13922
United Colors of Benetton,Camiseta para Mujer,22.95,beis,amazon,13923
United Colors of Benetton,Camiseta para Mujer,25.95,naranja,amazon,13924
United Colors of Benetton,Camiseta DE Manga Larga para Mujer,25.95,rosa,amazon,13925
United Colors of Benetton,United Colors of Benetton Women's T-Shirt,19.95,naranja,amazon,13926
United Colors of Benetton,Camiseta para Mujer,22.95,rojo,amazon,13927
United Colors of Benetton,Camisa de Polo para Mujer,39.95,verde,amazon,13928
United Colors of Benetton,Camiseta para Mujer,17.95,naranja,amazon,13929
United Colors of Benetton,Camisa de Polo para Mujer,32.63,naranja,amazon,13930
United Colors of Benetton,Camiseta para Mujer,17.95,amarillo,amazon,13931
United Colors of Benetton,Camiseta para Mujer,29.71,beis,amazon,13932
United Colors of Benetton,Maglia M/L Camiseta de Tirantes para Mujer,19.95,negro,amazon,13933
United Colors of Benetton,Camiseta para Mujer,17.93,turquesa,amazon,13934
United Colors of Benetton,Camiseta para Mujer,17.95,gris,amazon,13935
United Colors of Benetton,Camiseta para Mujer,19.95,amarillo,amazon,13936
United Colors of Benetton,Camiseta para Mujer,17.95,rosa,amazon,13937
United Colors of Benetton,Camiseta DE Ciclismo DE Manga Larga para Mujer,22.95,negro,amazon,13938
United Colors of Benetton,Camiseta para Mujer,15.95,gris,amazon,13939
United Colors of Benetton,Camiseta para Mujer,25.95,morado,amazon,13940
United Colors of Benetton,Blusa para Mujer,30.91,amarillo,amazon,13941
United Colors of Benetton,Jersey DE Manga Larga para Mujer,55.1,beis,amazon,13942
United Labels,"Pink Panther - Camiseta de manga corta para mujer, cuello redondo, color gris",18.95,gris,amazon,13943
Universal Textiles,Polo Entallado de Manga Corta para Mujer,12.95,rojo,amazon,13944
Universal Textiles,Polo Entallado de Manga Corta para Mujer,12.95,amarillo,amazon,13945
Universal Textiles,Polo Entallado de Manga Corta para Mujer,12.95,gris,amazon,13946
Universal Textiles,Polo Entallado de Manga Corta para Mujer,12.95,verde,amazon,13947
Universal Textiles,Polo Entallado de Manga Corta para Mujer,12.95,turquesa,amazon,13948
Universal Textiles,Polo Entallado de Manga Corta para Mujer,12.95,gris,amazon,13949
Universal Textiles,Polo Entallado de Manga Corta para Mujer,12.95,naranja,amazon,13950
Universal Textiles,Polo Entallado de Manga Corta para Mujer,12.95,rosa,amazon,13951
UnoSheng,"Top de manga larga para mujer, estilo informal, con estampado de lentejuelas y copa de vino tinto, camiseta ajustada",8.99,dorado,amazon,13952
UnoSheng,"Top de mujer con estampado degradado a la moda, informal, cuello redondo, manga larga, tallas grandes para mujer",10.07,turquesa,amazon,13953
UnsichtBra,Camisetas Mujer | Camisetas Tirantes Mujer | Pack de 3 Tops,32.99,beis,amazon,13954
UnsichtBra,Camisetas Mujer | Camisetas Tirantes Mujer | Pack de 3 Tops,32.99,negro,amazon,13955
Up2Fantasy,Body Mujer Sexy Cuello Cuadrado Bodies Mujer Sin Mangas B sico Elegante Bodysuit Jumpsuit Tank Tops,18.99,beis,amazon,13956
Up2Fantasy,Body Mujer Sexy Cuello Cuadrado Bodies Mujer Sin Mangas B sico Elegante Bodysuit Jumpsuit Tank Tops,18.99,naranja,amazon,13957
Urban Backwoods,Pineapple Slut Camiseta de Mujer Women T-Shirt,20.99,amarillo,amazon,13958
Urban Bliss,Camiseta sin mangas con estampado de cebra de Urban Bliss Plus,31.0,estampado,asos,13959
Urban Bliss,Top azul transparente con escote bardot de Urban Bliss,13.0,azul,asos,13960
Urban Classics,Camiseta corta blanca de manga larga con cuello ancho de Urban Classics,17.5,beis,asos,13961
Urban Classics,"Maglietta donna asimmetrica a manica lunga con vestibilit  classica, diversi colori neutri, taglie forti disponibili, taglie XS - 5XL",14.9,beis,amazon,13962
Urban Classics,Ladies Pigment Dye Cut Open tee Camiseta para Mujer,14.9,naranja,amazon,13963
Urban Classics,Ladies Extended Shoulder tee Camiseta para Mujer,10.39,rojo,amazon,13964
Urban Classics,Ladies Long Back Shaped Spray Dye tee Camiseta para Mujer,17.9,morado,amazon,13965
Urban Classics,Camiseta Asim trica para Mujer,9.9,marron,amazon,13966
Urban Classics,"Camiseta Mujer De Mangas Cortas, Camiseta Raglan, Cuello De Corte Ancho",16.99,beis,amazon,13967
Urban Classics,Ladies Triangle Top Camiseta Deportiva de Tirantes para Mujer,9.9,amarillo,amazon,13968
Urban Classics,T-Shirt Ladies Basic Shaped tee Camiseta para Mujer,15.97,azul,amazon,13969
Urban Classics,Camiseta lila de manga corta con hombro extendido de Urban Classics,13.5,morado,asos,13970
Urban Classics,Ladies Extended Shoulder tee Camiseta para Mujer,14.99,naranja,amazon,13971
Urban Classics,Camiseta para Mujer Basic Box tee,21.75,rojo,amazon,13972
Urban Classics,Camiseta Asim trica para Mujer,10.99,beis,amazon,13973
Urban Classics,"Camiseta Mujer De Mangas Cortas, Camiseta Raglan, Cuello De Corte Ancho",14.99,gris,amazon,13974
Urban Classics,Ladies Short Velvet Tube Top Camiseta para Mujer,17.9,morado,amazon,13975
Urban Classics,Ladies Flanell Padded Overshirt Camisa para Mujer,59.9,rojo,amazon,13976
Urban Classics,Ladies Organic Cropped Turtelneck Longsleeve Camiseta para Mujer,19.9,marron,amazon,13977
Urban Classics,Ladies Extended Shoulder tee Camiseta para Mujer,14.99,amarillo,amazon,13978
Urban Classics,Overshirt de Gran Tama o para Mujer Camisa,15.75,marron,amazon,13979
Urban Classics,Ladies Cut-out Turtleneck Longsleeve Camiseta para Mujer,24.9,morado,amazon,13980
Urban Classics,Ladies Loose Tanktop Camiseta de Deporte para Mujer,10.07,rosa,amazon,13981
Urban Classics,Ladies Cropped Asymmetric Top Camiseta Deportiva de Tirantes para Mujer,11.9,marron,amazon,13982
Urban Classics,Ladies Short Velvet tee Camiseta para Mujer,14.9,morado,amazon,13983
Urban Classics,T-Shirt Ladies Basic Shaped tee Camiseta para Mujer,11.9,marron,amazon,13984
Urban Classics,Overshirt Sherpa para Mujer Camisa,79.9,marron,amazon,13985
Urban Classics,Ladies Crossed Cut out Longsleeve Camiseta para Mujer,24.9,marron,amazon,13986
Urban Classics,Camiseta de Manga Larga para Mujer con Contraste Ragl n,17.9,gris,amazon,13987
Urban Classics,Camiseta de Manga Larga para Mujer,22.9,rojo,amazon,13988
Urban Classics,Ladies Extended Shoulder tee Camiseta para Mujer,9.9,rosa,amazon,13989
Urban Classics,Ladies Flanell Padded Overshirt Camisa para Mujer,69.9,marron,amazon,13990
Urban Classics,Ladies Organic Cropped Longsleeve Camiseta para Mujer,19.9,beis,amazon,13991
Urban Classics,Camiseta de Manga Corta para Mujer,14.9,morado,amazon,13992
Urban Classics,Camiseta de Manga Larga para Mujer,19.9,morado,amazon,13993
Urban Classics,Camiseta de Manga Larga para Mujer,24.99,rosa,amazon,13994
Urban Classics,"Maglietta donna asimmetrica a manica lunga con vestibilit  classica, diversi colori neutri, taglie forti disponibili, taglie XS - 5XL",14.9,marron,amazon,13995
Urban Classics,Camiseta de Sat n de Viscosa para Mujer Camisa,36.11,gris,amazon,13996
Urban Classics,Ladies Flanell Padded Overshirt Camisa para Mujer,69.9,rosa,amazon,13997
Urban Classics,"Camiseta Moderna de Mujer Raglan de Mangas a Tres Cuartos, Algod n, Cuello de Corte Ancho, En Distintos Colores y Tallas XS - 5XL",12.9,gris,amazon,13998
Urban Classics,"Camiseta de manga corta para mujer, 100% algod n org nico, camiseta corta de estilo oversize, casual, tallas XS a 5XL",19.9,rojo,amazon,13999
Urban Classics,Ladies Oversized Shaped Modal Terry Hoody Sudadera con Capucha para Mujer,49.9,rosa,amazon,14000
Urban Classics,"Camiseta de manga corta para mujer, 100% algod n org nico, camiseta corta de estilo oversize, casual, tallas XS a 5XL",17.9,morado,amazon,14001
Urban Classics,"Camisa de mujer de manga larga, 100% algod n, camisa cuadriculada casual, ajuste regular, tallas: XS-5XL",34.99,marron,amazon,14002
Urban Classics,"Camiseta Mujer De Mangas Cortas, Camiseta Raglan, Cuello De Corte Ancho",14.9,rosa,amazon,14003
Urban Classics,Camiseta de Manga Larga para Mujer Color Melange,24.9,turquesa,amazon,14004
Urban Classics,Ladies Organic Longsleeve Body Camiseta para Mujer,24.9,marron,amazon,14005
Urban Classics,Oberteil Ladies Wide Neck Top Camiseta para Mujer,12.9,gris,amazon,14006
Urban Classics,Ladies Oversized Shaped Modal Terry Hoody Sudadera con Capucha para Mujer,49.9,rosa,amazon,14007
Urban Classics,T  de Novio de Mujer de Gran Tama o Camiseta,14.9,negro,amazon,14008
Urban Classics,"Camiseta Mujer De Mangas Cortas, Camiseta Raglan, Cuello De Corte Ancho",12.9,verde,amazon,14009
Urban Classics,Ladies Short Velvet tee Camiseta para Mujer,14.9,negro,amazon,14010
Urban Classics,Ladies Loose Tanktop Camiseta de Deporte para Mujer,4.33,gris,amazon,14011
Urban Classics,"Maglietta donna asimmetrica a manica lunga con vestibilit  classica, diversi colori neutri, taglie forti disponibili, taglie XS - 5XL",14.94,negro,amazon,14012
Urban Classics,Camisa Corta de Rayas de Gran Tama o para Mujer,33.28,verde,amazon,14013
Urban Classics,Ladies Jersey Tanktop Camiseta para Mujer,14.99,negro,amazon,14014
Urban Classics,Ladies Asymmetric Top Camiseta Deportiva de Tirantes para Mujer,12.9,negro,amazon,14015
Urban Classics,Ladies Cropped Turtleneck tee Camiseta para Mujer,4.9,verde,amazon,14016
Urban Classics,Ladies Jersey Tanktop Camiseta para Mujer,8.9,blanco,amazon,14017
Urban Classics,"Camiseta Moderna de Mujer Raglan de Mangas a Tres Cuartos, Algod n, Cuello de Corte Ancho, En Distintos Colores y Tallas XS - 5XL",9.9,blanco,amazon,14018
Urban Classics,"Camiseta Moderna de Mujer Raglan de Mangas a Tres Cuartos, Algod n, Cuello de Corte Ancho, En Distintos Colores y Tallas XS - 5XL",12.9,verde,amazon,14019
Urban Classics,Ladies Yarn Dyed Baby Stripe tee Camiseta para Mujer,15.58,verde,amazon,14020
Urban Classics,Camiseta para Mujer Basic Box tee,9.9,verde,amazon,14021
Urban Classics,Oberteil Ladies Cropped Top Camiseta para Mujer,16.9,negro,amazon,14022
Urban Classics,"Camiseta Mujer De Mangas Cortas, Camiseta Raglan, Cuello De Corte Ancho",12.9,blanco,amazon,14023
Urban Classics,"Camiseta sin Mangas de Algod n para Mujer, Tops Casual para Yoga y Fitness, Top B sico en Distintos Colores y Tallas: XS-XL",8.9,blanco,amazon,14024
Urban Classics,"Camiseta b sica mujer de manga corta, cuello redondo, de algod n hombros ca dos, con doblez en las mangas, distintos colores y tallas",19.26,rojo,amazon,14025
Urban Classics,T-Shirt Ladies Basic Shaped tee Camiseta para Mujer,14.9,rojo,amazon,14026
Urban Classics,T  de Novio de Mujer de Gran Tama o Camiseta,14.9,blanco,amazon,14027
Urban Classics,Camiseta de Manga Corta para Mujer,14.9,blanco,amazon,14028
Urban Classics,"Top sujetador sin tirantes para mujer, el stico, negro, sin costuras, disponible en diferentes tallas",7.9,blanco,amazon,14029
Urban Classics,Ladies Short Velvet tee Camiseta para Mujer,14.9,negro,amazon,14030
Urban Classics,Ladies Off Shoulder Rib Longsleeve Camiseta para Mujer,19.9,beis,amazon,14031
Urban Classics,"Camiseta de manga corta para mujer con inserciones de encaje con motivo floral, elegante camiseta de algod n, color blanco/negro, tallas XS - XL",14.9,blanco,amazon,14032
Urban Classics,Ladies Cut-out Turtleneck Longsleeve Camiseta para Mujer,24.99,negro,amazon,14033
Urban Classics,Camiseta de Manga Corta para Mujer,14.9,negro,amazon,14034
Urban Classics,Ladies Camo Back Shaped tee Camiseta para Mujer,18.72,verde,amazon,14035
Urban Classics,Ladies Rib Knit Longsleeve Body Camiseta para Mujer,16.05,blanco,amazon,14036
Urban Classics,"Camiseta Para Mujer sin Mangas De Viscosa, Camiseta De Verano Para Mujer Y Tallas XS - 5XL",23.94,beis,amazon,14037
Urban Classics,"Camiseta sin Mangas de Algod n para Mujer, Tops Casual para Yoga y Fitness, Top B sico en Distintos Colores y Tallas: XS-XL",14.99,negro,amazon,14038
Urban Classics,"Camiseta Moderna de Mujer Raglan de Mangas a Tres Cuartos, Algod n, Cuello de Corte Ancho, En Distintos Colores y Tallas XS - 5XL",12.9,negro,amazon,14039
Urban Classics,Ladies Cropped Asymmetric Top Camiseta Deportiva de Tirantes para Mujer,11.9,turquesa,amazon,14040
Urban Classics,"Camiseta Mujer De Mangas Cortas, Camiseta Raglan, Cuello De Corte Ancho",12.9,negro,amazon,14041
Urban Classics,Ladies Extended Shoulder tee Camiseta para Mujer,11.9,negro,amazon,14042
Urban Classics,"Camiseta de manga corta para mujer con inserciones de encaje con motivo floral, elegante camiseta de algod n, color blanco/negro, tallas XS - XL",14.9,negro,amazon,14043
Urban Classics,Camiseta de Manga Corta para Mujer,14.9,rojo,amazon,14044
Urban Classics,Ladies Contrast Raglan-Manga Larga Camiseta para Mujer,14.9,negro,amazon,14045
Urban Classics,Camiseta para Mujer Basic Box tee,9.9,verde,amazon,14046
Urban Classics,Ladies Oversized Boyfriend tee Camiseta para Mujer,14.9,beis,amazon,14047
Urban Classics,Ladies Long Back Shaped Spray Dye tee Camiseta para Mujer,17.9,gris,amazon,14048
Urban Classics,Ladies Cut-out Turtleneck Longsleeve Camiseta para Mujer,24.99,blanco,amazon,14049
Urban Classics,Ladies Organic Cropped Turtelneck Longsleeve Camiseta para Mujer,19.9,verde,amazon,14050
Urban Classics,Oberteil Ladies Wide Neck Top Camiseta para Mujer,12.9,amarillo,amazon,14051
Urban Classics,Ladies Bandeau Camiseta de Deporte para Mujer,12.99,blanco,amazon,14052
Urban Classics,Ladies Loose Burnout Tank Camiseta sin Mangas para Mujer,11.77,amarillo,amazon,14053
Urban Classics,"Camiseta b sica mujer de manga corta, cuello redondo, de algod n hombros ca dos, con doblez en las mangas, distintos colores y tallas",20.9,negro,amazon,14054
Urban Classics,Ladies Bandeau Camiseta de Deporte para Mujer,2.9,turquesa,amazon,14055
Urban Classics,Ladies Extended Shoulder tee Camiseta para Mujer,16.99,gris,amazon,14056
Urban Classics,Ladies Loose Tanktop Camiseta de Deporte para Mujer,10.07,turquesa,amazon,14057
Urban Classics,Ladies Contrast Raglan-Manga Larga Camiseta para Mujer,14.9,blanco,amazon,14058
Urban Classics,Camiseta de Manga Larga para Mujer con Contraste Ragl n,17.9,negro,amazon,14059
Urban Classics,Ladies Loose Burnout Tank Camiseta sin Mangas para Mujer,7.9,verde,amazon,14060
Urban Classics,Oberteil Ladies Cropped Top Camiseta para Mujer,16.9,negro,amazon,14061
Urban Classics,Top Corpi o Corto para Mujer Camisa Cami,19.9,negro,amazon,14062
Urban Classics,Camiseta de Sat n de Viscosa para Mujer Camisa,34.9,beis,amazon,14063
Urban Classics,Ladies Oversized Boyfriend tee Camiseta para Mujer,14.9,azul,amazon,14064
Urban Classics,Camiseta de Sat n de Viscosa para Mujer Camisa,36.48,negro,amazon,14065
Urban Classics,Ladies Organic Longsleeve Body Camiseta para Mujer,24.9,beis,amazon,14066
Urban Classics,"Maglietta donna asimmetrica a manica lunga con vestibilit  classica, diversi colori neutri, taglie forti disponibili, taglie XS - 5XL",16.0,negro,amazon,14067
Urban Classics,Camiseta para Mujer Basic Box tee,9.9,naranja,amazon,14068
Urban Classics,"Camisa de mujer de manga larga, 100% algod n, camisa cuadriculada casual, ajuste regular, tallas: XS-5XL",34.9,rojo,amazon,14069
Urban Classics,Camiseta de Manga Larga para Mujer con Contraste Ragl n,14.9,blanco,amazon,14070
Urban Classics,Manga Larga con Cuello Alto Acanalado para Mujer Camiseta,19.9,beis,amazon,14071
Urban Classics,"Top sujetador sin tirantes para mujer, el stico, negro, sin costuras, disponible en diferentes tallas",10.52,negro,amazon,14072
Urban Classics,"Maglietta donna asimmetrica a manica lunga con vestibilit  classica, diversi colori neutri, taglie forti disponibili, taglie XS - 5XL",14.9,verde,amazon,14073
Urban Classics,Ladies Short Velvet tee Camiseta para Mujer,14.9,rojo,amazon,14074
